spotify_id,name,followers,popularity,genres,chart_hits,simplified_genres,main_genre
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3597342.0,76,"['edm', 'pop', 'pop dance', 'progressive electro house']","['us (2)', 'gb (2)', 'ar (2)', 'au (2)', 'at (3)', 'be (4)', 'bo (1)', 'br (4)', 'bg (1)', 'ca (2)', 'cl (2)', 'co (2)', 'cr (2)', 'cy (1)', 'cz (2)', 'dk (3)', 'do (2)', 'ec (2)', 'eg (1)', 'sv (2)', 'ee (3)', 'fi (4)', 'fr (3)', 'de (2)', 'gr (2)', 'gt (2)', 'hn (2)', 'hk (2)', 'hu (2)', 'is (2)', 'in (1)', 'ie (2)', 'il (1)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (4)', 'lu (2)', 'my (3)', 'mx (2)', 'ma (1)', 'nl (2)', 'nz (3)', 'ni (1)', 'no (5)', 'pa (2)', 'pe (2)', 'ph (1)', 'pl (3)', 'pt (3)', 'ro (1)', 'ru (1)', 'sa (1)', 'sg (3)', 'sk (1)', 'za (1)', 'kr (1)', 'es (2)', 'se (7)', 'ch (3)', 'tw (1)', 'th (1)', 'tr (1)', 'ua (1)', 'ae (1)', 'uy (2)', 'vn (1)']","['Electronic', 'Pop', 'Other', 'Electronic']",Electronic
3tLXPx5dsnZtsodGSf6t8E,Chris Jonex,5305.0,69,[],"['co (2)', 'do (2)', 'pa (3)']",[],Other
3Hvx3BM0K4FHBs9J3k8G6V,NGEE,122058.0,62,"['german hip hop', 'german underground rap']","['at (16)', 'de (22)', 'lu (3)', 'ch (17)']","['Hip-Hop', 'Hip-Hop']",Hip-Hop
7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,973805.0,67,"['indie anthem-folk', 'pop', 'uk pop']","['gb (5)', 'au (2)', 'at (2)', 'be (2)', 'bg (1)', 'ca (1)', 'cy (2)', 'cz (2)', 'dk (2)', 'ee (3)', 'fi (1)', 'fr (2)', 'de (2)', 'gr (1)', 'hk (1)', 'hu (2)', 'is (2)', 'in (1)', 'ie (5)', 'it (2)', 'lv (2)', 'lt (3)', 'lu (2)', 'mt (3)', 'nl (2)', 'nz (2)', 'no (2)', 'pl (2)', 'pt (2)', 'ro (1)', 'sg (1)', 'sk (2)', 'es (1)', 'se (2)', 'ch (2)', 'tw (2)']","['Folk', 'Pop', 'Pop']",Pop
3bS0MLzGAoO6lLUy7gguHY,Fukaj,89193.0,58,['polish hip hop'],['pl (5)'],['Hip-Hop'],Hip-Hop
5Mq7iqCWBzofK39FBqblNc,Jessie Ware,673379.0,62,"['art pop', 'british soul', 'dance pop', 'electropop', 'neo soul', 'pop', 'pop soul', 'tropical house', 'uk pop']","['us (1)', 'gb (3)', 'au (1)', 'at (1)', 'be (1)', 'bg (2)', 'ca (1)', 'cz (2)', 'dk (1)', 'ee (2)', 'fr (1)', 'de (1)', 'gr (2)', 'hk (2)', 'hu (2)', 'is (1)', 'ie (2)', 'it (1)', 'lv (2)', 'lt (6)', 'my (2)', 'mt (1)', 'nl (1)', 'nz (1)', 'pa (1)', 'ph (2)', 'pl (4)', 'pt (2)', 'sg (2)', 'sk (2)', 'se (1)', 'ch (2)', 'tw (3)', 'tr (2)']","['Pop', 'R&B', 'Pop', 'Pop', 'R&B', 'Pop', 'R&B', 'Electronic', 'Pop']",Pop
2Ooa3TrmlskyBftzenv6xQ,Payung Teduh,3019452.0,62,"['indonesian folk', 'indonesian indie', 'indonesian singer-songwriter']","['id (21)', 'my (1)']","['Folk', 'Other', 'Other']",Folk
3Wb38LDP3N4tkobValgE9D,Juanka,616736.0,66,"['reggaeton', 'reggaeton flow', 'trap latino']",['cl (3)'],"['Latin', 'Other', 'Other']",Latin
55ZGFvikpNjQHvtTWS5aZF,Bolaget,39777.0,62,['swedish pop'],"['no (1)', 'se (10)']",['Pop'],Pop
6m14xgA0m3w92UM7ujJgky,UVERworld,1031235.0,60,"['anime', 'j-pop', 'j-poprock']",['jp (7)'],"['Other', 'Pop', 'Rock']",Pop
3v9wPA58IVrX2dg6AjSPgi,Virginia To Vegas,61467.0,59,"['canadian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'tropical house', 'uk pop']",['ca (2)'],"['Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Electronic', 'Pop']",Pop
6FugQjLquBF4JzATRN70bR,Yot Club,212043.0,68,"['bedroom pop', 'indie pop']","['us (1)', 'ee (1)', 'lv (1)', 'lt (1)', 'ro (1)', 'ae (1)']","['Pop', 'Pop']",Pop
1x02ug1CLkx7mrQP9FRswh,Amrinder Gill,2086972.0,60,"['bhangra', 'desi pop', 'punjabi pop']",['in (3)'],"['Other', 'Pop', 'Pop']",Pop
7gAppWoH7pcYmphCVTXkzs,The Vamps,5348800.0,69,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (1)', 'gb (11)', 'ar (1)', 'au (4)', 'at (2)', 'be (2)', 'bo (1)', 'br (1)', 'bg (4)', 'ca (3)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (4)', 'dk (2)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (3)', 'fi (3)', 'fr (1)', 'de (1)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (4)', 'hu (4)', 'is (2)', 'id (3)', 'ie (7)', 'it (5)', 'lv (3)', 'lt (3)', 'lu (2)', 'my (5)', 'mt (4)', 'mx (1)', 'nl (1)', 'nz (5)', 'ni (1)', 'no (3)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (10)', 'pl (4)', 'pt (2)', 'sg (5)', 'sk (3)', 'es (1)', 'se (2)', 'ch (2)', 'tw (4)', 'th (2)', 'tr (1)', 'uy (1)']","['Other', 'Pop', 'Pop', 'Pop', 'Pop']",Pop
2QjS2N6sORI7H4qbf6xitS,WC no Beat,467631.0,56,"['brazilian hip hop', 'funk carioca', 'funk ostentacao', 'trap funk']","['br (8)', 'pt (2)']","['Hip-Hop', 'Other', 'Other', 'Other']",Hip-Hop
56ZTgzPBDge0OvCGgMO3OY,Beach House,1613195.0,71,"['baltimore indie', 'dream pop', 'dreamo', 'modern dream pop']","['us (1)', 'ca (1)', 'eg (1)', 'ee (1)', 'lv (1)', 'lt (1)', 'sa (1)', 'ae (1)']","['Other', 'Pop', 'Other', 'Pop']",Pop
5mXMQJHLLfym1KyNcDrhoZ,Nek,465200.0,58,"['europop', 'italian adult pop']",['it (6)'],"['Pop', 'Pop']",Pop
34v5MVKeQnIo0CWYMbbrPf,John Newman,679951.0,68,[],"['us (1)', 'gb (3)', 'ar (2)', 'au (1)', 'at (2)', 'be (2)', 'br (1)', 'bg (3)', 'ca (2)', 'cl (1)', 'co (2)', 'cr (1)', 'cz (3)', 'dk (2)', 'ec (2)', 'sv (1)', 'ee (5)', 'fi (2)', 'fr (1)', 'de (2)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (3)', 'is (1)', 'ie (3)', 'it (2)', 'lv (3)', 'lt (5)', 'my (1)', 'mx (2)', 'nl (2)', 'nz (2)', 'no (3)', 'pe (1)', 'pl (2)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (2)', 'es (2)', 'se (3)', 'ch (1)', 'tw (2)', 'tr (1)']",[],Other
6dKYo2aegt1Cpez6tyd2ai,Lorenz Büffel,49163.0,56,"['discofox', 'partyschlager']","['at (1)', 'de (2)']","['Other', 'Other']",Other
25yJrwrn5I0EUdQEiTtNSO,Lefa,505029.0,57,"['francoton', 'french hip hop', 'pop urbaine', 'rap calme', 'rap conscient', 'rap francais']","['be (2)', 'fr (28)', 'ma (1)', 'ch (1)']","['Other', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other']",Hip-Hop
31Ua7zSTJxegjyd49ujbSA,NSG,242334.0,59,"['afro dancehall', 'afroswing', 'uk dancehall', 'uk hip hop']","['gb (6)', 'ie (2)']","['Reggae', 'Jazz', 'Reggae', 'Hip-Hop']",Reggae
7blXVKBSxdFZsIqlhdViKc,Valley,164892.0,62,"['electropop', 'indietronica', 'pop']","['kr (1)', 'th (1)']","['Pop', 'Other', 'Pop']",Pop
1noWnd8QFQD9VLxWEeo4Zf,Don Miguelo,216401.0,56,"['dembow', 'dominican pop', 'latin hip hop', 'rap dominicano', 'reggaeton', 'tropical']","['ar (1)', 'bo (2)', 'cl (3)', 'co (3)', 'do (14)', 'ec (2)', 'sv (1)', 'gt (1)', 'hn (1)', 'py (2)', 'pe (2)']","['Other', 'Pop', 'Hip-Hop', 'Other', 'Latin', 'Other']",Pop
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,1103591.0,72,"['canadian hip hop', 'dark trap', 'vapor trap']","['us (1)', 'au (1)', 'at (1)', 'bg (1)', 'ca (4)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (2)', 'fi (2)', 'de (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'nz (1)', 'no (1)', 'ph (1)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'kr (1)', 'ch (1)', 'tw (1)', 'ua (1)', 'ae (1)', 'vn (1)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,534393.0,77,"['dance pop', 'edm', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop']","['gb (11)', 'au (1)', 'at (1)', 'be (2)', 'cy (3)', 'cz (1)', 'dk (2)', 'fi (1)', 'de (2)', 'hu (1)', 'is (2)', 'ie (10)', 'lv (1)', 'lt (2)', 'lu (1)', 'nl (5)', 'nz (2)', 'no (3)', 'pl (1)', 'ro (1)', 'sk (1)', 'za (1)', 'se (4)', 'ch (1)', 'ae (1)']","['Pop', 'Electronic', 'Pop', 'Other', 'Electronic', 'Electronic', 'Other', 'Pop']",Pop
14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,1012244.0,73,"['brooklyn drill', 'hip hop', 'new york drill', 'rap', 'trap']","['us (3)', 'gb (1)', 'au (2)', 'at (1)', 'be (1)', 'bg (1)', 'ca (3)', 'cy (1)', 'dk (2)', 'ee (1)', 'fi (2)', 'de (1)', 'is (2)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (2)', 'nl (1)', 'nz (2)', 'no (2)', 'ro (1)', 'za (1)', 'kr (1)', 'se (1)', 'ch (1)', 'ae (1)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
6aq8T2RcspxVOGgMrTzjWc,Soft Cell,549840.0,62,"['new romantic', 'new wave', 'new wave pop', 'synthpop']",['ca (1)'],"['Other', 'Other', 'Pop', 'Pop']",Pop
44mEtidu0VdRkIqO4IbkNa,Marca MP,1417712.0,72,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']","['sv (1)', 'gt (2)', 'hn (1)', 'mx (4)', 'ni (1)']","['Other', 'Other', 'Other', 'Other', 'Other']",Other
0u6GtibW46tFX7koQ6uNJZ,Topic,183278.0,75,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']","['us (1)', 'gb (1)', 'au (2)', 'at (8)', 'be (1)', 'bo (1)', 'br (1)', 'bg (2)', 'ca (1)', 'co (1)', 'cy (1)', 'cz (1)', 'dk (4)', 'ec (1)', 'eg (1)', 'ee (3)', 'fi (3)', 'fr (1)', 'de (11)', 'gr (1)', 'hk (1)', 'hu (2)', 'is (1)', 'in (1)', 'ie (1)', 'il (1)', 'it (1)', 'lv (1)', 'lt (3)', 'lu (3)', 'my (1)', 'mt (1)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (2)', 'no (3)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (1)', 'se (4)', 'ch (4)', 'tw (1)', 'th (1)', 'tr (1)', 'ua (1)', 'ae (1)', 'uy (1)', 'ad (1)']","['Pop', 'Electronic', 'Electronic', 'Other', 'Other', 'Electronic', 'Electronic']",Electronic
3RtNN1VnooWEn3KQk03DUL,Noriel,6262153.0,75,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']","['ar (3)', 'bo (4)', 'cl (8)', 'co (4)', 'cr (2)', 'do (7)', 'ec (2)', 'sv (2)', 'gt (3)', 'hn (4)', 'mt (1)', 'mx (2)', 'ni (3)', 'pa (6)', 'py (3)', 'pe (2)', 'es (4)', 'uy (6)']","['Hip-Hop', 'Latin', 'Other', 'Other']",Hip-Hop
6ESkuwldylZr39AIAPC63J,Alejandro Lerner,303659.0,59,"['argentine rock', 'latin pop', 'rock en espanol']",['ar (1)'],"['Rock', 'Pop', 'Other']",Rock
4YYxffPVDFe9XoqqbRW6Bq,L-Gante,1620969.0,71,['cumbia 420'],"['ar (13)', 'bo (1)', 'py (1)', 'uy (9)']",['Other'],Other
39XT9gMoNmMCOlvTTR273m,K-Trap,145116.0,60,"['uk drill', 'uk hip hop']",['gb (1)'],"['Hip-Hop', 'Hip-Hop']",Hip-Hop
48zixAu4wMDZwpVbOenDU7,Grupo Cañaveral De Humberto Pabón,183653.0,60,"['chilena', 'cumbia sonidera', 'tropical']",['mx (1)'],"['Other', 'Other', 'Other']",Other
0Vw76uk7P8yVtTClWyOhac,HONNE,1429603.0,65,"['pop', 'uk pop']","['au (1)', 'de (1)', 'hk (1)', 'id (9)', 'lt (1)', 'my (3)', 'ph (3)', 'sg (4)', 'kr (3)', 'tw (5)', 'th (14)', 'vn (1)']","['Pop', 'Pop']",Pop
4q3ewBCX7sLwd24euuV69X,Bad Bunny,55669387.0,100,"['reggaeton', 'trap latino']","['us (76)', 'gb (1)', 'ar (91)', 'au (2)', 'at (5)', 'be (9)', 'bo (97)', 'br (1)', 'bg (5)', 'ca (15)', 'cl (106)', 'co (98)', 'cr (96)', 'cy (11)', 'cz (2)', 'dk (4)', 'do (110)', 'ec (97)', 'eg (3)', 'sv (102)', 'ee (6)', 'fi (5)', 'fr (6)', 'de (7)', 'gr (6)', 'gt (104)', 'hn (106)', 'hk (6)', 'hu (6)', 'is (4)', 'in (4)', 'id (1)', 'ie (4)', 'il (6)', 'it (15)', 'jp (2)', 'lv (6)', 'lt (11)', 'lu (19)', 'my (4)', 'mt (21)', 'mx (92)', 'ma (5)', 'nl (5)', 'nz (1)', 'ni (105)', 'no (5)', 'pa (107)', 'py (105)', 'pe (101)', 'ph (2)', 'pl (1)', 'pt (19)', 'ro (5)', 'ru (1)', 'sa (4)', 'sg (4)', 'sk (5)', 'za (2)', 'kr (4)', 'es (101)', 'se (5)', 'ch (27)', 'tw (8)', 'th (2)', 'tr (1)', 'ua (2)', 'ae (11)', 'uy (95)', 'vn (1)', 'ad (16)']","['Latin', 'Other']",Latin
7FDlvgcodNfC0IBdWevl4u,James Vincent McMorrow,579699.0,57,"['indie folk', 'irish singer-songwriter', 'neo mellow']","['au (1)', 'at (1)', 'fr (2)', 'ie (4)', 'es (1)']","['Folk', 'Other', 'Other']",Folk
0mkH5jj3goQ51JtPKVodTo,Mustafa Sandal,623931.0,59,['turkish pop'],['tr (7)'],['Pop'],Pop
5vCOdeiQt9LyzdI87kt5Sh,AronChupa,380759.0,61,['swedish pop'],"['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (2)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cz (1)', 'dk (2)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (1)', 'fi (3)', 'fr (1)', 'de (2)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (4)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (3)', 'pt (1)', 'sg (1)', 'sk (1)', 'es (1)', 'se (6)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']",['Pop'],Pop
4rp8rIXbwp93MnStnqDGQD,Andreas Gabalier,887989.0,57,"['partyschlager', 'schlager']","['at (2)', 'de (1)', 'ch (1)']","['Other', 'Other']",Other
5pxvW2nJ0a77b9oX24Unwi,Tattoo Colour,500650.0,60,['thai pop'],['th (17)'],['Pop'],Pop
46CitWgnWrvF9t70C2p1Me,Daughter,1256339.0,62,['shimmer pop'],"['fr (1)', 'no (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'ch (1)', 'tw (1)']",['Pop'],Pop
27azwwkxutWL1BWMkgNIh0,Vulgo FK,89975.0,64,"['funk carioca', 'funk ostentacao']","['br (1)', 'pt (1)']","['Other', 'Other']",Other
2aDaFARm4U9hf5DI9Fhbnh,schafter,164039.0,56,"['polish hip hop', 'polish trap']",['pl (27)'],"['Hip-Hop', 'Hip-Hop']",Hip-Hop
5G9kmDLg3OeUyj8KVBLzbu,mike.,523568.0,68,"['indie pop rap', 'pop rap', 'rhode island rap']","['ca (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'my (1)', 'ph (1)', 'sg (1)', 'sk (1)', 'tw (1)', 'tr (1)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
7afPAbg5jb45KFUSnHIMFG,Lanek,84202.0,66,"['polish electronica', 'polish hip hop', 'polish trap']",['pl (10)'],"['Other', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,1379521.0,70,"['bedroom soul', 'chill r&b', 'pop']","['hk (1)', 'in (1)', 'id (1)', 'my (3)', 'nz (1)', 'ph (2)', 'sa (1)', 'sg (2)', 'za (1)', 'kr (4)', 'tw (1)', 'th (3)', 'ae (1)', 'vn (1)']","['R&B', 'R&B', 'Pop']",R&B
6ytOHdKh4xt4YvF7tz8Zcv,Kalash Criminel,1249799.0,61,"['french hip hop', 'pop urbaine', 'rap francais']","['be (3)', 'fr (58)', 'lu (1)', 'ma (1)', 'ch (1)']","['Hip-Hop', 'Other', 'Other']",Hip-Hop
0tJCNteqwm7LmRZ6KWr8GT,Chip,318876.0,56,"['grime', 'instrumental grime', 'london rap', 'uk hip hop']",['gb (4)'],"['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
0qpsFfOT3SmdGmnyV6rOhS,Meet Bros.,1295306.0,65,"['desi pop', 'filmi', 'modern bollywood']",['in (6)'],"['Pop', 'Other', 'Other']",Pop
4obzFoKoKRHIphyHzJ35G3,Becky G,12260786.0,80,"['dance pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton']","['us (6)', 'gb (1)', 'ar (13)', 'au (3)', 'at (2)', 'be (6)', 'bo (16)', 'br (1)', 'bg (4)', 'ca (6)', 'cl (13)', 'co (12)', 'cr (11)', 'cy (3)', 'cz (5)', 'dk (3)', 'do (12)', 'ec (16)', 'sv (11)', 'ee (4)', 'fi (5)', 'fr (2)', 'de (3)', 'gr (5)', 'gt (12)', 'hn (11)', 'hk (5)', 'hu (6)', 'is (3)', 'in (1)', 'ie (2)', 'il (1)', 'it (7)', 'jp (1)', 'lv (3)', 'lt (5)', 'lu (4)', 'my (4)', 'mt (7)', 'mx (12)', 'nl (5)', 'nz (3)', 'ni (9)', 'no (4)', 'pa (15)', 'py (13)', 'pe (16)', 'ph (4)', 'pl (4)', 'pt (6)', 'ro (2)', 'sg (6)', 'sk (5)', 'kr (1)', 'es (19)', 'se (4)', 'ch (9)', 'tw (5)', 'tr (3)', 'ae (1)', 'uy (18)', 'ad (1)']","['Pop', 'Pop', 'Pop', 'Other', 'Latin']",Pop
29kkCKKGXheHuoO829FxWK,Boston,2267389.0,66,"['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",['pl (1)'],"['Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Rock', 'Rock']",Rock
19IsMFpELM7g2UDuwDlZvU,Motel,195398.0,56,['latin pop'],['mx (2)'],['Pop'],Pop
2Tg0aF5cbZktYFzgR1iAKv,Julie Bergan,153301.0,58,['norwegian pop'],"['au (1)', 'be (1)', 'ca (1)', 'dk (3)', 'ee (1)', 'fi (2)', 'lv (1)', 'lt (1)', 'my (1)', 'nl (1)', 'nz (1)', 'no (23)', 'sg (1)', 'sk (1)', 'se (4)', 'ch (1)', 'tw (1)']",['Pop'],Pop
3iOvXCl6edW5Um0fXEBRXy,The xx,3814453.0,65,"['downtempo', 'dream pop', 'indietronica']","['us (2)', 'gb (10)', 'ar (1)', 'au (4)', 'at (9)', 'be (11)', 'br (2)', 'bg (7)', 'ca (3)', 'cl (1)', 'co (1)', 'cy (1)', 'cz (11)', 'dk (1)', 'ee (12)', 'fr (3)', 'de (8)', 'gr (5)', 'hk (1)', 'hu (9)', 'is (7)', 'id (1)', 'ie (11)', 'it (6)', 'lv (18)', 'lt (17)', 'lu (7)', 'my (1)', 'mt (8)', 'mx (1)', 'nl (3)', 'nz (2)', 'no (1)', 'ph (1)', 'pl (12)', 'pt (14)', 'sg (3)', 'sk (11)', 'es (3)', 'se (3)', 'ch (11)', 'tw (4)', 'tr (2)', 'uy (1)']","['Other', 'Pop', 'Other']",Pop
3jOstUTkEu2JkjvRdBA5Gu,Weezer,2873113.0,73,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']","['us (1)', 'ca (1)']","['Rock', 'Pop', 'Rock', 'Other', 'Rock']",Rock
1rpxM2mBJnWdfPeieLDYOc,ZEG P,3316.0,63,[],"['be (1)', 'fr (1)', 'lu (1)', 'ma (1)', 'ch (1)']",[],Other
2kXKa3aAFngGz2P4GjG5w2,SCH,1707242.0,72,"['french hip hop', 'pop urbaine', 'rap marseille']","['be (47)', 'fr (100)', 'it (1)', 'lu (27)', 'ma (37)', 'ch (37)']","['Hip-Hop', 'Other', 'Other']",Hip-Hop
6urkHDoIVO1WO8vNIwcJmM,Die Antwoord,1583042.0,59,"['african rock', 'south african alternative', 'south african hip hop']","['is (4)', 'pl (2)']","['Rock', 'Other', 'Hip-Hop']",Rock
26GHRG8x1F4AzbCKzUaIbw,Aquilo,287214.0,58,"['indie folk', 'indie poptimism']","['at (1)', 'es (1)']","['Folk', 'Other']",Folk
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,7191838.0,81,"['rock-and-roll', 'rockabilly']","['us (2)', 'gb (3)', 'au (1)', 'at (2)', 'be (3)', 'bg (1)', 'ca (3)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (3)', 'fi (1)', 'fr (1)', 'gr (1)', 'hk (1)', 'hu (3)', 'is (3)', 'id (1)', 'ie (2)', 'it (2)', 'lv (3)', 'lt (3)', 'lu (3)', 'my (1)', 'mt (3)', 'mx (1)', 'nl (3)', 'nz (1)', 'no (2)', 'pl (3)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (2)', 'se (3)', 'ch (2)', 'ae (1)']","['Other', 'Other']",Other
2CeSpJpSDU42CUgPdGfyo0,Thug Slime,149243.0,56,['greek trap'],"['cy (3)', 'gr (44)']",['Hip-Hop'],Hip-Hop
5os0Ltvz8Q8BvXOPOd1frx,Inner Circle,329455.0,59,"['reggae', 'reggae fusion', 'roots reggae']","['sa (1)', 'se (1)']","['Reggae', 'Jazz', 'Reggae']",Reggae
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,1212473.0,70,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'new wave pop', 'soft rock']","['au (1)', 'is (1)', 'mx (1)', 'nz (1)']","['Other', 'Other', 'Other', 'Other', 'Pop', 'Rock']",Pop
1hzfo8twXdOegF3xireCYs,Milky Chance,1676037.0,72,['german pop'],"['us (1)', 'gb (2)', 'ar (2)', 'au (3)', 'at (6)', 'be (2)', 'bo (1)', 'bg (2)', 'ca (1)', 'cl (1)', 'cz (2)', 'dk (1)', 'ec (1)', 'ee (2)', 'fi (2)', 'fr (1)', 'de (6)', 'gr (2)', 'hu (2)', 'ie (3)', 'it (2)', 'lv (2)', 'lt (2)', 'lu (3)', 'mt (2)', 'mx (2)', 'nl (1)', 'nz (2)', 'no (2)', 'pl (2)', 'pt (1)', 'sk (4)', 'es (1)', 'se (1)', 'ch (6)', 'tr (1)', 'uy (1)']",['Pop'],Pop
1URnnhqYAYcrqrcwql10ft,21 Savage,11641065.0,86,"['atl hip hop', 'rap', 'trap']","['us (59)', 'gb (10)', 'au (9)', 'at (7)', 'be (10)', 'br (1)', 'bg (37)', 'ca (47)', 'cr (2)', 'cy (11)', 'cz (5)', 'dk (7)', 'do (2)', 'eg (5)', 'sv (1)', 'ee (12)', 'fi (7)', 'fr (7)', 'de (6)', 'gr (24)', 'hn (2)', 'hk (4)', 'hu (10)', 'is (24)', 'in (1)', 'id (2)', 'ie (11)', 'il (6)', 'it (4)', 'jp (2)', 'lv (17)', 'lt (16)', 'lu (22)', 'my (3)', 'mt (6)', 'ma (4)', 'nl (8)', 'nz (10)', 'no (11)', 'pa (2)', 'ph (2)', 'pl (3)', 'pt (9)', 'ro (23)', 'ru (6)', 'sa (5)', 'sg (5)', 'sk (8)', 'za (17)', 'es (1)', 'se (6)', 'ch (17)', 'tw (4)', 'th (3)', 'tr (2)', 'ua (6)', 'ae (8)', 'vn (1)']","['Hip-Hop', 'Hip-Hop', 'Hip-Hop']",Hip-Hop
65jIUih0ZeTUJhSTRuYxpi,Omy de Oro,207440.0,61,"['reggaeton', 'reggaeton flow', 'trap latino']","['cl (3)', 'do (2)', 'pa (1)']","['Latin', 'Other', 'Other']",Latin
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,945197.0,62,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",['tw (1)'],"['Other', 'Other', 'Other', 'Other', 'Other']",Other
1oxn6cQ37twQ7yGnlE3ETd,Oki,361803.0,69,['polish hip hop'],['pl (49)'],['Hip-Hop'],Hip-Hop
7KFOc3T4Xo8DVZt4PWw2qN,Gazzelle,670578.0,64,"['italian indie pop', 'rome indie']",['it (33)'],"['Pop', 'Other']",Pop
6jStlKLflTMUN6BajxrNlj,Julien Doré,722677.0,60,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",['fr (8)'],"['Other', 'Pop', 'Rock', 'Other']",Pop
7zLm9op6LgPqKL62d1FzhO,ADAAM,122978.0,63,"['swedish hip hop', 'swedish trap pop']","['no (1)', 'se (35)']","['Hip-Hop', 'Pop']",Hip-Hop
2eEmsgWmUFMbtU7agJpnjY,Miranda!,866255.0,67,"['electronica argentina', 'latin alternative', 'latin pop', 'pop electronico', 'rock en espanol']","['ar (2)', 'bo (1)', 'cl (1)', 'ec (1)', 'mx (1)', 'pe (1)', 'uy (1)']","['Other', 'Other', 'Pop', 'Other', 'Other']",Pop
5QcMPl2wzC4KqivjfcyBIU,VC Barre,51154.0,59,"['swedish hip hop', 'swedish trap pop']","['no (1)', 'se (11)']","['Hip-Hop', 'Pop']",Hip-Hop
3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,2032706.0,69,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']","['ar (2)', 'bo (1)', 'co (1)', 'ec (1)', 'py (1)', 'pe (1)', 'uy (1)']","['Rock', 'Other', 'Other', 'Rock', 'Other', 'Other']",Rock
3nF0yXDatdq9xV279nEs5X,Kahraman Deniz,839238.0,60,[],['tr (9)'],[],Other
